index,dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
241091,2016-03-25 20:51:57,Volkswagen_Golf_1.4_TSI_DSG_Style,privat,Angebot,15499,control,limousine,2012,automatik,122,golf,60000,4,benzin,volkswagen,nein,2016-03-25 00:00:00,0,28757,2016-04-07 03:46:51
278340,2016-03-28 11:53:08,Mercedes_Benz_ML_320_CDI_4Matic_7G_TRONIC_DPF,privat,Angebot,13500,control,suv,2007,automatik,224,m_klasse,150000,7,diesel,mercedes_benz,nein,2016-03-28 00:00:00,0,85579,2016-04-06 14:17:29
85751,2016-04-06 16:36:35,Volkswagen_VW_Polo_1_2_Goal,privat,Angebot,4650,test,kleinwagen,2006,manuell,64,polo,70000,6,benzin,volkswagen,nein,2016-04-06 00:00:00,0,33397,2016-04-06 16:36:35
232806,2016-04-06 15:36:16,Volkswagen_Golf_Variant_1.6_Comfortline,privat,Angebot,9900,test,kombi,2009,manuell,102,golf,90000,4,benzin,volkswagen,nein,2016-04-06 00:00:00,0,86742,2016-04-06 15:36:16
279031,2016-03-24 19:38:42,BMW_328i_Lim|Aut|Sport|Leder|HeadUp|Navi_Prof|Harman,privat,Angebot,27990,control,limousine,2012,automatik,245,3er,70000,9,benzin,bmw,nein,2016-03-24 00:00:00,0,76185,2016-04-03 12:47:37
31940,2016-03-26 11:36:42,BMW_316ti_compact___mit_LSD_Doors,privat,Angebot,6000,control,limousine,2002,manuell,116,3er,150000,12,benzin,bmw,nein,2016-03-26 00:00:00,0,88430,2016-04-06 00:15:35
154260,2016-03-15 20:53:49,Skoda_Fabia_Cool_Edition_klima_1.2,privat,Angebot,8950,test,kleinwagen,2014,manuell,60,fabia,20000,4,benzin,skoda,,2016-03-15 00:00:00,0,28759,2016-03-30 13:16:18
260962,2016-03-09 17:43:56,OPEL_VECTRA_TÜV_07/17,privat,Angebot,300,test,kombi,1998,manuell,101,vectra,150000,3,,opel,,2016-03-09 00:00:00,0,39444,2016-03-14 09:45:20
93994,2016-03-22 17:42:08,Mercedes_Benz_Viano_2.2_CDI_lang_Ambiente_DPF,privat,Angebot,9999,control,bus,2005,manuell,150,viano,150000,4,diesel,mercedes_benz,nein,2016-03-22 00:00:00,0,26382,2016-04-06 08:17:42
151510,2016-03-08 12:53:44,Passat_Variant,privat,Angebot,0,test,andere,1996,automatik,115,passat,150000,5,benzin,volkswagen,ja,2016-03-08 00:00:00,0,38518,2016-03-08 12:53:44
367228,2016-04-02 19:53:21,Skoda_Fabia_1.4_16V_Automatik_Syle_Edition,privat,Angebot,5140,control,kleinwagen,2006,automatik,75,fabia,125000,9,benzin,skoda,nein,2016-04-02 00:00:00,0,6449,2016-04-06 20:17:24
170691,2016-03-21 21:48:24,Trafic__100_1_9_Diesel_neue_Bremsen__neue_Kupplung,privat,Angebot,4600,control,bus,2005,manuell,100,andere,125000,10,diesel,renault,,2016-03-21 00:00:00,0,66901,2016-04-01 04:47:17
135361,2016-03-22 00:51:32,Chevrolet_Chevy_3100_Pick_Up_Step_Side_Bj.51_V8_Rostfrei_Oldtimer,privat,Angebot,16666,control,andere,1951,automatik,300,andere,100000,8,benzin,chevrolet,,2016-03-21 00:00:00,0,45525,2016-04-05 15:17:38
164997,2016-03-12 11:37:04,Audi_TT_Coupe_1.8_T_TÜV_bis_3/18_Bremsen_VA+HA_neu!!,privat,Angebot,3750,test,coupe,1999,manuell,179,tt,150000,9,benzin,audi,nein,2016-03-12 00:00:00,0,89343,2016-04-02 06:15:45
308739,2016-03-08 20:56:13,Renault_Kangoo_1.4_Benzine_TÜV_Schekheft,privat,Angebot,1100,control,kombi,1999,manuell,75,kangoo,125000,10,benzin,renault,nein,2016-03-08 00:00:00,0,22115,2016-04-05 23:16:43
92381,2016-04-04 17:47:00,Renault_Megane_1.9_dCi,privat,Angebot,4400,test,limousine,2004,manuell,120,megane,50000,6,diesel,renault,nein,2016-04-04 00:00:00,0,22880,2016-04-04 17:47:00
214548,2016-03-25 18:54:14,Vw_Polo_86c_Gt_2f,privat,Angebot,1000,test,coupe,1991,manuell,55,polo,150000,6,benzin,volkswagen,nein,2016-03-25 00:00:00,0,65582,2016-04-05 13:17:35
255970,2016-03-08 19:53:09,Golf_4_1_4l_16_V,privat,Angebot,2200,test,kleinwagen,2000,manuell,75,golf,150000,0,benzin,volkswagen,nein,2016-03-08 00:00:00,0,59229,2016-03-10 16:47:41
7185,2016-03-22 17:25:19,Bmw_e90_320i,privat,Angebot,8200,test,limousine,2006,manuell,150,3er,150000,11,benzin,bmw,nein,2016-03-22 00:00:00,0,65589,2016-04-07 07:16:39
46482,2016-04-02 19:45:42,twingo_16v_mit_TÜV,privat,Angebot,1800,control,kleinwagen,2004,automatik,0,twingo,100000,4,benzin,renault,nein,2016-04-02 00:00:00,0,51545,2016-04-06 19:46:36
296278,2016-03-09 22:52:38,Golf_3_SCHLACHTFEST,privat,Angebot,0,test,,2000,,0,golf,150000,0,,volkswagen,,2016-03-09 00:00:00,0,52477,2016-04-06 22:15:27
348785,2016-04-01 17:57:31,Fiat_500_0.9_TwinAir_Start&Stopp_Lounge,privat,Angebot,9290,test,kleinwagen,2013,manuell,86,500,50000,8,benzin,fiat,nein,2016-04-01 00:00:00,0,26135,2016-04-05 13:45:03
185601,2016-04-01 11:52:40,Peugeot_Partner_1.6_e_HDi_90_L1_FAP_Stop&Start_VOLL!,privat,Angebot,8900,test,bus,2012,manuell,90,andere,60000,11,diesel,peugeot,nein,2016-04-01 00:00:00,0,80689,2016-04-07 08:46:10
282333,2016-03-21 10:51:51,VW_Polo_1_4,privat,Angebot,250,test,kleinwagen,1995,manuell,54,polo,150000,5,benzin,volkswagen,nein,2016-03-21 00:00:00,0,38640,2016-03-22 15:18:39
103085,2016-03-05 17:47:55,Smart_passion_mhd,privat,Angebot,7690,test,kleinwagen,2012,,71,fortwo,30000,11,benzin,smart,nein,2016-03-05 00:00:00,0,53913,2016-03-11 03:16:59
190244,2016-03-22 00:56:01,Volkswagen_Polo_1.4,privat,Angebot,5000,control,kleinwagen,2007,manuell,80,polo,70000,11,benzin,volkswagen,nein,2016-03-22 00:00:00,0,40472,2016-04-05 16:21:23
143186,2016-04-05 10:36:38,Opel_movano_pritsche_einzell_kabine,privat,Angebot,8499,control,andere,2006,manuell,101,andere,150000,12,diesel,opel,nein,2016-04-05 00:00:00,0,45307,2016-04-05 11:46:44
89593,2016-03-13 00:58:51,MX5_rostfrei_3.hand_DER_SOMMER_KOMMT_!!,privat,Angebot,1300,control,cabrio,1994,manuell,115,mx_reihe,150000,1,benzin,mazda,,2016-03-12 00:00:00,0,48599,2016-03-13 06:47:01
152428,2016-03-31 00:38:02,Volkswagen_Passat_Variant_1.9_TDI,privat,Angebot,3899,control,kombi,2001,manuell,101,passat,150000,2,diesel,volkswagen,nein,2016-03-30 00:00:00,0,86983,2016-04-06 00:17:46
177181,2016-03-28 17:49:17,Dacia_Sanders_1_2_16_v,privat,Angebot,4300,test,,2009,manuell,75,sandero,70000,0,,dacia,nein,2016-03-28 00:00:00,0,67657,2016-04-06 23:45:55
347818,2016-03-28 22:55:59,ICH_BIETE_MERCEDES_BENZ__180_C,privat,Angebot,1600,control,limousine,1998,manuell,90,c_klasse,150000,1,benzin,mercedes_benz,nein,2016-03-28 00:00:00,0,97082,2016-04-07 14:58:15
135975,2016-03-09 09:45:44,BMW_320_Cabrio,privat,Angebot,1600,test,cabrio,1996,manuell,150,3er,150000,3,benzin,bmw,nein,2016-03-09 00:00:00,0,12559,2016-03-09 18:15:42
256077,2016-03-05 14:37:53,Citroeen_Jumper_Kastenwagen,privat,Angebot,2100,control,bus,1996,manuell,0,,150000,12,diesel,citroen,nein,2016-03-05 00:00:00,0,10965,2016-03-06 03:45:03
290362,2016-03-30 13:38:33,Renault_Laguna_Grandtour_1.6_16V,privat,Angebot,800,test,kombi,1999,manuell,107,laguna,150000,3,benzin,renault,ja,2016-03-30 00:00:00,0,14612,2016-04-03 02:47:19
230702,2016-03-12 20:51:12,Ford_Mondeo_2.0_Trend_Limousine,privat,Angebot,495,test,limousine,2002,manuell,145,mondeo,150000,7,benzin,ford,,2016-03-12 00:00:00,0,33611,2016-03-12 21:41:25
278305,2016-03-20 21:44:28,a_4_kombi_diesel_unfall,privat,Angebot,100,test,kombi,1997,manuell,81,a4,150000,10,diesel,audi,ja,2016-03-20 00:00:00,0,99096,2016-03-20 21:44:28
207187,2016-03-18 00:57:22,Seat_Ibiza_SC_1_4TSI_DSG_Cupra_mit_Panoramadach_180PS,privat,Angebot,14990,test,kleinwagen,2013,automatik,180,ibiza,30000,5,benzin,seat,nein,2016-03-17 00:00:00,0,32469,2016-03-26 10:45:26
62295,2016-03-29 09:51:18,Suche_Golf_3_mit_tuev,privat,Angebot,0,test,,2000,,0,golf,125000,0,,volkswagen,,2016-03-29 00:00:00,0,37627,2016-03-31 02:45:23
14964,2016-04-01 10:48:43,Volkswagen_Golf_2.0_TDI_BlueMotion_Technology_DSG_Highline,privat,Angebot,24299,control,limousine,2014,automatik,150,golf,30000,5,diesel,volkswagen,nein,2016-04-01 00:00:00,0,38458,2016-04-07 07:17:09
289698,2016-03-17 16:54:19,Volkswagen_Golf_1.4_TSI_Style,privat,Angebot,10400,test,limousine,2012,manuell,122,golf,80000,3,benzin,volkswagen,nein,2016-03-17 00:00:00,0,63303,2016-03-31 18:47:52
204457,2016-03-23 16:59:26,Vw__Passat,privat,Angebot,350,test,kombi,1996,manuell,115,,150000,0,benzin,volkswagen,,2016-03-23 00:00:00,0,8132,2016-03-26 10:46:12
43974,2016-04-01 18:52:25,CHRYSLER_GRAND_VOYAGER_2.8_DIESEL_AUTOMATIK,privat,Angebot,4999,control,bus,2005,automatik,0,voyager,150000,4,diesel,chrysler,nein,2016-04-01 00:00:00,0,13355,2016-04-05 14:47:05
25747,2016-03-28 15:40:11,Mercedes_C_klasse_180_kein_TÜV..,privat,Angebot,590,control,limousine,1995,manuell,0,c_klasse,150000,0,benzin,mercedes_benz,,2016-03-28 00:00:00,0,27572,2016-04-06 20:15:48
78746,2016-04-04 23:54:29,Opel_corsa,privat,Angebot,600,control,,2016,,54,corsa,150000,6,benzin,opel,ja,2016-04-04 00:00:00,0,26127,2016-04-07 10:15:23
188166,2016-03-11 23:51:21,Audi_A4_B5_1_9_Tdi,privat,Angebot,1000,test,kombi,1997,manuell,101,a4,150000,0,diesel,audi,nein,2016-03-11 00:00:00,0,84307,2016-03-12 07:41:00
283541,2016-03-24 11:56:33,VW_Sharan_2.0,privat,Angebot,2500,test,bus,2003,manuell,0,sharan,150000,0,,volkswagen,,2016-03-24 00:00:00,0,27578,2016-03-28 20:16:47
20937,2016-04-01 11:48:22,Opel_Vertra,privat,Angebot,150,test,limousine,1997,automatik,0,vectra,150000,0,benzin,opel,,2016-04-01 00:00:00,0,27729,2016-04-07 08:17:13
292620,2016-03-05 16:26:14,Volkswagen_Golf_1.9_TDI,privat,Angebot,1200,control,limousine,2001,manuell,101,golf,150000,9,diesel,volkswagen,ja,2016-03-05 00:00:00,0,57586,2016-03-05 22:42:51
77479,2016-04-03 21:36:57,Citroen_saxo_vts_75ps,privat,Angebot,1100,test,kleinwagen,1998,manuell,75,andere,20000,9,benzin,citroen,,2016-04-03 00:00:00,0,39175,2016-04-05 23:45:28
249946,2016-04-05 12:49:17,Mercedes_Benz_C180_Sport_TÜV_2018_W201_W202_Sportline_Top,privat,Angebot,1299,test,limousine,1994,manuell,122,c_klasse,150000,8,benzin,mercedes_benz,nein,2016-04-05 00:00:00,0,59269,2016-04-05 12:49:17
140593,2016-03-07 01:44:01,Ford_Fiesta_Flair,privat,Angebot,749,control,kleinwagen,1996,manuell,60,fiesta,150000,10,benzin,ford,nein,2016-03-06 00:00:00,0,41066,2016-03-14 07:17:39
121690,2016-03-10 12:50:59,Scheckheftgepflegter_Kleinwagen,privat,Angebot,850,test,kleinwagen,2003,manuell,80,punto,150000,4,benzin,fiat,nein,2016-03-10 00:00:00,0,4680,2016-03-11 12:47:59
150483,2016-03-21 09:56:51,Mercedes_E430_T_Avangard,privat,Angebot,2800,control,kombi,2001,automatik,279,e_klasse,150000,2,benzin,mercedes_benz,,2016-03-21 00:00:00,0,19230,2016-03-28 03:46:15
47071,2016-04-04 20:53:28,Opel_Meriva_1_6_Klima_NEUWAGEN_Zustand_org._19500tkm_1.Hand,privat,Angebot,6900,control,,2005,manuell,101,meriva,20000,3,benzin,opel,nein,2016-04-04 00:00:00,0,65474,2016-04-06 11:25:16
241545,2016-03-10 12:40:35,Audi_A4_Avant_b6_2_5_Tdi,privat,Angebot,3000,test,kombi,2004,automatik,163,,150000,7,,audi,nein,2016-03-10 00:00:00,0,13127,2016-03-10 23:44:31
267184,2016-03-17 14:53:52,Renault_kangoo,privat,Angebot,1700,control,andere,2002,manuell,64,kangoo,150000,2,diesel,renault,nein,2016-03-17 00:00:00,0,99974,2016-04-06 13:15:23
181375,2016-03-31 16:54:59,Super_Raumwunder_Ford_Mondeo_3,privat,Angebot,1700,control,kombi,2002,,145,mondeo,150000,12,benzin,ford,nein,2016-03-31 00:00:00,0,24819,2016-04-04 09:47:35
144766,2016-04-01 21:48:12,Mercedes_Benz_ML_420_CDI_4MATIC,privat,Angebot,11500,test,suv,2006,automatik,306,m_klasse,150000,12,diesel,mercedes_benz,,2016-04-01 00:00:00,0,58095,2016-04-05 19:46:03
46601,2016-03-29 16:55:52,Smart_smart_fortwo_coupe_mhd__451_,privat,Angebot,6550,control,kleinwagen,2012,automatik,71,fortwo,40000,10,benzin,smart,nein,2016-03-29 00:00:00,0,23558,2016-04-06 02:45:13
14268,2016-03-20 22:53:49,Vauxhall_GTC_2.0_Turbo_200PS,privat,Angebot,11400,test,coupe,2006,manuell,200,astra,50000,6,benzin,opel,nein,2016-03-20 00:00:00,0,70191,2016-03-23 11:44:40
242162,2016-03-12 11:10:58,Volkswagen_Touran_1_6_FSI,privat,Angebot,5500,control,bus,2005,automatik,116,touran,125000,3,benzin,volkswagen,nein,2016-03-10 00:00:00,0,53783,2016-03-17 10:17:44
258788,2016-04-02 13:41:13,Seat_Ibiza_1.4_16V_Copa,privat,Angebot,8200,test,kleinwagen,2011,manuell,86,ibiza,80000,7,benzin,seat,nein,2016-04-02 00:00:00,0,68519,2016-04-06 11:45:01
128492,2016-03-06 12:06:24,Fiat_Punto_TÜV_NEU,privat,Angebot,1150,test,kleinwagen,2000,manuell,60,punto,150000,7,benzin,fiat,nein,2016-03-06 00:00:00,0,56170,2016-03-27 22:29:56
308788,2016-03-08 14:54:07,"Jeep_Wrangler_TJ_""Trophy_Umbau""",privat,Angebot,15300,test,andere,1998,manuell,177,wrangler,150000,3,lpg,jeep,,2016-03-08 00:00:00,0,87487,2016-04-06 07:15:38
152658,2016-04-04 21:43:51,VW_Sharan,privat,Angebot,3500,test,andere,2001,manuell,0,sharan,150000,12,diesel,volkswagen,,2016-04-04 00:00:00,0,86169,2016-04-07 00:15:48
140009,2016-03-06 11:48:42,Opel_Vectra_GTS_3_2_Automatk_TÜV_5/17_Verkauf/Tausch,privat,Angebot,4000,test,limousine,2004,automatik,211,vectra,150000,3,benzin,opel,ja,2016-03-06 00:00:00,0,22117,2016-03-20 09:45:24
368287,2016-03-05 17:49:44,Vancouver_1.9.benzin,privat,Angebot,1650,control,bus,2002,manuell,0,andere,150000,8,benzin,mercedes_benz,,2016-03-05 00:00:00,0,55218,2016-03-10 08:46:40
182173,2016-03-19 11:46:22,VW_Passat_3b_2.5TDI_V6,privat,Angebot,1000,test,,2000,automatik,150,passat,150000,1,,volkswagen,nein,2016-03-19 00:00:00,0,19417,2016-03-20 13:18:30
179241,2016-03-08 20:36:23,Mitsubishi_L200,privat,Angebot,2899,control,suv,1993,manuell,69,andere,150000,11,diesel,mitsubishi,nein,2016-03-08 00:00:00,0,96170,2016-04-06 01:17:04
7722,2016-03-13 12:06:43,Nissan_Micra__67€_steuern__technisch_top,privat,Angebot,900,control,,2017,manuell,58,micra,150000,5,benzin,nissan,nein,2016-03-13 00:00:00,0,65428,2016-03-16 07:19:28
342036,2016-04-02 13:47:42,Verkaufe_Opel_Signum_1.9_CDTI_Automatik_Cosmo_Plus,privat,Angebot,5800,test,kombi,2007,automatik,150,signum,100000,10,diesel,opel,nein,2016-04-02 00:00:00,0,67655,2016-04-06 12:16:07
67210,2016-03-07 11:57:17,Golf_7_Variant__184_PS__Erstzulassung_2013__53500_Kilometerstand,privat,Angebot,10000,test,kombi,2013,manuell,184,golf,60000,7,diesel,volkswagen,nein,2016-03-07 00:00:00,0,24106,2016-03-20 14:16:31
291061,2016-03-24 11:48:48,Opel_Corsa_1.2_16V_ecoFLEX_Easytronic_Satellite,privat,Angebot,6200,test,kleinwagen,2011,manuell,86,corsa,90000,3,benzin,opel,nein,2016-03-24 00:00:00,0,84364,2016-04-07 02:44:55
152670,2016-04-06 11:36:16,Ford_Fiesta_ST_Leder_Navi,privat,Angebot,17000,test,kleinwagen,2014,manuell,182,fiesta,20000,5,benzin,ford,nein,2016-04-06 00:00:00,0,33098,2016-04-06 11:36:16
170974,2016-03-16 12:46:56,BMW_316i,privat,Angebot,1350,test,limousine,1999,manuell,105,3er,150000,11,benzin,bmw,nein,2016-03-16 00:00:00,0,59494,2016-03-26 18:17:13
218581,2016-03-17 19:50:49,Opel_Omega_Caravan_2.0_CD,privat,Angebot,850,control,kombi,1996,manuell,116,omega,150000,12,benzin,opel,nein,2016-03-17 00:00:00,0,1237,2016-03-26 00:47:10
105667,2016-03-18 17:36:23,Audi_A3_101_PS_TÜV_Neu,privat,Angebot,1500,test,kleinwagen,1997,manuell,101,a3,150000,12,benzin,audi,nein,2016-03-18 00:00:00,0,74564,2016-03-26 11:17:56
114350,2016-04-03 14:43:14,Passat_3b_1.8_20_v,privat,Angebot,500,test,kombi,1998,manuell,125,passat,150000,0,,volkswagen,ja,2016-04-03 00:00:00,0,2699,2016-04-05 13:18:33
198510,2016-03-10 12:54:53,Audi_A4__B5__1.9Tdi_Avant_Unfallwagen_zu_verkaufen,privat,Angebot,550,test,kombi,2001,manuell,0,a4,150000,0,diesel,audi,,2016-03-10 00:00:00,0,28195,2016-03-11 13:17:59
189596,2016-03-27 14:41:05,A4_Avant_3.0TDI_DPF_quat._Aut._S_Line_Navi_Bi_Xen,privat,Angebot,8000,control,kombi,2011,automatik,310,a4,80000,4,diesel,audi,nein,2016-03-27 00:00:00,0,10115,2016-03-27 14:41:05
317262,2016-03-30 08:52:54,Vw_polo_6n,privat,Angebot,2000,control,kleinwagen,1995,manuell,75,polo,150000,5,benzin,volkswagen,,2016-03-30 00:00:00,0,79576,2016-04-07 01:15:23
182388,2016-04-01 13:57:01,Mercedes_Benz___AMG_Sportauspuff_,privat,Angebot,999,test,,2016,manuell,102,a_klasse,150000,3,benzin,mercedes_benz,nein,2016-04-01 00:00:00,0,38179,2016-04-03 10:46:59
222846,2016-03-30 12:57:04,Suzuki_Swift_1.3_Comfort_dance,privat,Angebot,3800,control,kleinwagen,2006,manuell,92,swift,125000,12,benzin,suzuki,nein,2016-03-30 00:00:00,0,99086,2016-04-07 04:15:45
122249,2016-03-25 11:39:48,Peugeot_206_75_Grand_Filou,privat,Angebot,2500,test,kleinwagen,2003,manuell,75,2_reihe,80000,3,benzin,peugeot,nein,2016-03-25 00:00:00,0,83104,2016-03-26 21:15:26
55097,2016-03-06 12:47:34,Volkswagen_Golf_1.6_TDI_DPF_BlueMotion_Technology_Comfo...,privat,Angebot,7800,test,limousine,2010,manuell,105,golf,150000,9,diesel,volkswagen,nein,2016-03-06 00:00:00,0,24146,2016-03-13 03:16:12
263861,2016-03-07 15:52:45,Volkswagen_Passat_Variant_1.9_TDI,privat,Angebot,3600,control,kombi,2001,manuell,101,passat,150000,7,diesel,volkswagen,nein,2016-03-07 00:00:00,0,49090,2016-03-17 02:45:28
180306,2016-03-29 11:49:03,Verkaufe_mein_Restaurations_Projekt,privat,Angebot,0,test,kleinwagen,1984,manuell,34,,150000,0,benzin,volkswagen,ja,2016-03-29 00:00:00,0,88317,2016-04-05 21:15:22
89852,2016-03-26 14:45:07,BMW_3x_316i_komplett_fuer_850_Euro!,privat,Angebot,850,control,coupe,1994,manuell,102,3er,10000,4,benzin,bmw,nein,2016-03-26 00:00:00,0,77746,2016-03-31 09:46:30
277908,2016-03-24 16:44:22,"BMW_318i_Facelift__17""_M_Felgen__Leder",privat,Angebot,3400,control,limousine,2002,manuell,1433,3er,150000,0,benzin,bmw,nein,2016-03-24 00:00:00,0,41836,2016-03-29 01:46:24
293443,2016-04-03 11:42:33,BMW_330xd_DPF_Touring_Aut._Panorama__KeylessGo,privat,Angebot,14500,control,kombi,2007,automatik,231,3er,150000,10,diesel,bmw,nein,2016-04-03 00:00:00,0,54568,2016-04-07 12:44:56
172379,2016-03-12 21:52:39,Chevrolet_Cruze_2.0_LT,privat,Angebot,7800,test,limousine,2009,manuell,150,andere,150000,5,diesel,chevrolet,nein,2016-03-12 00:00:00,0,46519,2016-04-05 17:21:46
150744,2016-03-29 20:53:19,Fiat_Punto_188,privat,Angebot,0,test,kleinwagen,2000,,60,punto,125000,5,benzin,fiat,,2016-03-29 00:00:00,0,48599,2016-03-31 14:45:47
252070,2016-03-07 21:37:22,RENAULT_MEGANE_2004_Baujahr!_83000_KmStand!_Sehrguenstig_!!!,privat,Angebot,1900,control,kleinwagen,2004,manuell,0,megane,90000,0,benzin,renault,,2016-03-07 00:00:00,0,78054,2016-03-10 08:16:04
317504,2016-04-04 08:57:35,Fahrbereiter_VW_Polo_86C_Steilheck,privat,Angebot,130,control,kleinwagen,1991,manuell,33,polo,150000,8,benzin,volkswagen,nein,2016-04-04 00:00:00,0,58730,2016-04-04 09:49:35
268082,2016-03-26 16:49:08,Golf_2_old_school_/_lkw_zulassung_1.6_TD,privat,Angebot,240,control,limousine,1990,manuell,68,golf,150000,4,diesel,volkswagen,ja,2016-03-26 00:00:00,0,24963,2016-04-06 05:17:09
116955,2016-03-27 14:41:34,Volkswagen_T4_Multivan,privat,Angebot,7500,control,bus,1998,manuell,102,transporter,150000,2,diesel,volkswagen,nein,2016-03-27 00:00:00,0,48703,2016-04-07 10:46:07
12423,2016-03-16 19:42:32,Vollaustattung_ausser_Automatik_sonst_alless_Kfz_mit_polnische_nr.,privat,Angebot,3330,test,limousine,2003,manuell,125,signum,150000,7,diesel,opel,,2016-03-16 00:00:00,0,12107,2016-04-07 04:45:49
319750,2016-03-07 10:56:50,Pajero_3_2_DiD_Einspritzpumpe_defekt,privat,Angebot,2500,test,suv,2001,automatik,160,pajero,150000,1,diesel,mitsubishi,ja,2016-03-07 00:00:00,0,58638,2016-03-09 08:46:13
212006,2016-04-04 22:36:34,Verkaufe_ford_Fiesta_Mk3,privat,Angebot,800,test,kleinwagen,1995,manuell,50,fiesta,90000,11,benzin,ford,nein,2016-04-04 00:00:00,0,91626,2016-04-07 03:17:11
137904,2016-03-10 23:51:33,Mercedes_Benz_C_180_T_Classic,privat,Angebot,899,test,kombi,1997,automatik,122,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-03-10 00:00:00,0,81927,2016-04-06 01:17:13
264324,2016-03-24 19:48:41,Mercedes_A_Klasse_170_CDI__super_Zustand__Autom._Partikelfilter,privat,Angebot,2999,control,,2016,automatik,95,a_klasse,150000,4,diesel,mercedes_benz,nein,2016-03-24 00:00:00,0,42781,2016-03-29 06:15:46
187759,2016-03-24 20:58:55,VW_Polo_6_N_1_6_L_XXL_mit_75_PS.,privat,Angebot,450,test,kleinwagen,1995,manuell,75,polo,150000,6,benzin,volkswagen,ja,2016-03-24 00:00:00,0,94491,2016-04-05 13:47:06
347397,2016-04-03 14:43:30,Opel_Tigra_Twin_Top_1.4,privat,Angebot,3300,test,cabrio,2005,manuell,90,tigra,150000,2,benzin,opel,nein,2016-04-03 00:00:00,0,26180,2016-04-05 13:18:35
333310,2016-03-05 23:44:29,Volkswagen_Polo_1.2_TSI_Style,privat,Angebot,9999,control,kleinwagen,2012,manuell,105,polo,100000,2,benzin,volkswagen,nein,2016-03-05 00:00:00,0,4741,2016-04-05 20:46:00
48900,2016-03-15 13:58:37,"Ich_biete_einen_Golf__Variant_""Special""_1.4___75_PS_",privat,Angebot,2300,control,kombi,2001,manuell,75,golf,150000,11,benzin,volkswagen,nein,2016-03-15 00:00:00,0,18057,2016-04-06 05:15:40
60206,2016-03-17 21:37:26,Volkswagen_Passat_2.8_V6_4Motion_Highline,privat,Angebot,3600,test,limousine,2001,manuell,193,passat,150000,9,lpg,volkswagen,nein,2016-03-17 00:00:00,0,10709,2016-03-26 04:17:27
215768,2016-03-30 07:54:40,Opel_Astra_G_cc_Egonomic,privat,Angebot,1150,control,coupe,1999,automatik,101,astra,150000,4,,opel,ja,2016-03-30 00:00:00,0,14057,2016-04-06 23:46:26
103212,2016-03-26 11:41:57,Twingo_mit_Servolenkung__Faltdach_2Jahre_TÜV_Gruene_Plakette,privat,Angebot,850,control,kleinwagen,1999,manuell,43,twingo,150000,7,benzin,renault,nein,2016-03-26 00:00:00,0,26939,2016-04-02 16:57:01
72387,2016-03-05 18:57:10,BMW_F20_116i_Top_Ausstattung,privat,Angebot,9490,test,limousine,2009,manuell,136,1er,50000,11,benzin,bmw,nein,2016-03-05 00:00:00,0,41363,2016-03-05 22:16:32
83437,2016-04-03 14:52:11,"Ford_Fiesta_1.5_TDCi_""Titanium""___24_Monate_Garantie",privat,Angebot,12950,test,kleinwagen,2016,manuell,75,fiesta,5000,4,diesel,ford,nein,2016-04-03 00:00:00,0,57072,2016-04-05 14:15:26
131860,2016-03-28 14:53:05,Verkauf_Pkw,privat,Angebot,2200,test,kleinwagen,2005,manuell,75,ibiza,150000,12,diesel,seat,nein,2016-03-28 00:00:00,0,52525,2016-04-06 19:16:28
325048,2016-03-15 11:57:47,C_250_T_CDI___AMG_Optik___Anhaengerkupplung__Navi__Leder,privat,Angebot,20999,test,kombi,2012,manuell,204,c_klasse,90000,2,diesel,mercedes_benz,nein,2016-03-15 00:00:00,0,97080,2016-03-16 08:16:23
214196,2016-03-16 00:56:12,Smart_Cabrio___Schlachtfest,privat,Angebot,300,test,cabrio,2000,automatik,55,,150000,9,benzin,smart,,2016-03-16 00:00:00,0,21514,2016-03-18 03:17:50
147100,2016-03-30 20:45:44,Ford_Focus_1_6_Ti_VCT,privat,Angebot,9750,control,,2018,manuell,105,focus,40000,3,,ford,nein,2016-03-30 00:00:00,0,31177,2016-04-07 12:49:03
30234,2016-03-26 14:47:44,Volkswagen_Golf_1.4_Ocean_Service_/_Zahnr._/_WaPu_NEU_!!!,privat,Angebot,4190,control,limousine,2003,manuell,75,golf,90000,7,benzin,volkswagen,nein,2016-03-26 00:00:00,0,88212,2016-04-06 02:46:18
292741,2016-03-14 11:58:49,VW_Passat_1_6_Kombi..._2.Hand...Scheckheft_gepflegt!,privat,Angebot,2495,test,kombi,1997,manuell,102,,150000,10,benzin,volkswagen,nein,2016-03-14 00:00:00,0,51109,2016-03-17 00:17:30
357560,2016-03-12 18:47:34,BMW_330d_touring,privat,Angebot,1650,test,kombi,2002,automatik,184,3er,150000,2,diesel,bmw,ja,2016-03-12 00:00:00,0,88515,2016-04-07 12:45:54
